cod_municipio;cod_provincia;cp;direccion;dormit_totales;estudio;fecha_alta;habdoble;habindi;municipio;nombre;numplazasdoble;numplazasindi;plazas_totales;provincia;ref_catastral;rural;signatura;superficie;web
14;3;3003.0;AV DR RAMON Y CAJAL, 8, Es:4 Pl:08 Pt:D;1.0;N;22/07/2019;1.0;0.0;ALACANT/ALICANTE;Vivienda 477720-A;2;0;2;ALICANTE/ALACANT;9667304YH1496H0187FU;N;CV-VUT0477720-A;83.0;
14;3;3003.0;AV DR RAMON Y CAJAL, 8, Es:4 Pl:10 Pt:B;2.0;N;12/06/2024;2.0;0.0;ALACANT/ALICANTE;Vivienda 508900-A;4;0;4;ALICANTE/ALACANT;9667304YH1496H0195LS;N;CV-VUT0508900-A;80.0;
14;3;3003.0;AV ESTACION, DE LA, 19, Es:1 Pl:03 Pt:D;3.0;N;03/07/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 469190-A;6;0;6;ALICANTE/ALACANT;9272117YH1497A0056ZT;N;CV-VUT0469190-A;121.0;
14;3;3003.0;AV ESTACION, DE LA, 19, Es:1 Pl:06 Pt:D;3.0;N;26/09/2016;3.0;0.0;ALACANT/ALICANTE;Vivienda 450268-A;6;0;6;ALICANTE/ALACANT;9272117YH1497A0068UF;N;CV-VUT0450268-A;121.0;
14;3;3003.0;AV ESTACION, DE LA, 27, Es:1 Pl:06 Pt:A;3.0;N;20/12/2016;3.0;0.0;ALACANT/ALICANTE;Vivienda 451972-A;6;0;6;ALICANTE/ALACANT;9171202YH1497A0027;N;CV-VUT0451972-A;105.0;
14;3;3003.0;AV ESTACION, DE LA, 3, Es:1 Pl:01 Pt:CN;2.0;N;02/11/2023;2.0;0.0;ALACANT/ALICANTE;Vivienda 502718-A;4;0;4;ALICANTE/ALACANT;9373801YH1497C0003YI;N;CV-VUT0502718-A;95.0;
14;3;3003.0;AV EUSEBIO SEMPERE, 11, Es:2 Pl:02 Pt:03;3.0;N;22/02/2016;3.0;0.0;ALACANT/ALICANTE;Vivienda 445963-A;6;0;6;ALICANTE/ALACANT;9266101YH1496E0029OY;N;CV-VUT0445963-A;104.0;
14;3;3003.0;AV EUSEBIO SEMPERE, 11, Es:4 Pl:03 Pt:04;3.0;N;27/10/2017;2.0;1.0;ALACANT/ALICANTE;Vivienda 459538-A;4;1;5;ALICANTE/ALACANT;9266101YH1496E0098AI;N;CV-VUT0459538-A;106.0;
14;3;3003.0;AV EUSEBIO SEMPERE, 12, Es:1 Pl:00 Pt:01;1.0;N;05/08/2021;0.0;1.0;ALACANT/ALICANTE;Vivienda 487102-A;0;1;1;ALICANTE/ALACANT;9266502YH1496E0037HA;N;CV-VUT0487102-A;135.0;
14;3;3003.0;AV EUSEBIO SEMPERE, 16, Es:1 Pl:EN Pt:02;2.0;N;07/08/2023;2.0;0.0;ALACANT/ALICANTE;Vivienda 500692-A;4;0;4;ALICANTE/ALACANT;9266502YH1496E0072HA;N;CV-VUT0500692-A;115.0;
14;3;3003.0;AV EUSEBIO SEMPERE, 16, Es:1 Pl:EN Pt:05;1.0;N;07/08/2023;1.0;0.0;ALACANT/ALICANTE;Vivienda 500693-A;2;0;2;ALICANTE/ALACANT;9266502YH1496E0075LF;N;CV-VUT0500693-A;119.0;
14;3;3003.0;AV FEDERICO SOTO, 15, Es:1 Pl:+1 Pt:IZ;1.0;N;28/02/2018;1.0;0.0;ALACANT/ALICANTE;Vivienda 464262-A;2;0;2;ALICANTE/ALACANT;9373806YH1497C0027ME;N;CV-VUT0464262-A;51.0;
14;3;3003.0;AV MAISONNAVE, 31, Es:1 Pl:06 Pt:A;4.0;N;11/01/2018;4.0;0.0;ALACANT/ALICANTE;Vivienda 462619-A;8;0;8;ALICANTE/ALACANT;9470401YH1497A0019EE;N;CV-VUT0462619-A;105.0;
14;3;3003.0;AV OSCAR ESPLA, 26, Es:1 Pl:03 Pt:A;3.0;N;13/11/2015;1.0;2.0;ALACANT/ALICANTE;Vivienda 444811-A;2;2;4;ALICANTE/ALACANT;9169905YH1496G0029IQ;N;CV-VUT0444811-A;100.0;
14;3;3003.0;AV OSCAR ESPLA, 26, Es:1 Pl:06 Pt:A;1.0;N;17/05/2017;1.0;0.0;ALACANT/ALICANTE;Vivienda 455429-A;2;0;2;ALICANTE/ALACANT;9169905YH1496G0041FU;N;CV-VUT0455429-A;103.0;
14;3;3003.0;AV SALAMANCA, 10, Es:1 Pl:02 Pt:B;3.0;N;18/05/2017;3.0;0.0;ALACANT/ALICANTE;Vivienda 455501-A;6;0;6;ALICANTE/ALACANT;9171217YH1497A0013BB;N;CV-VUT0455501-A;87.0;
14;3;3003.0;AV SALAMANCA, 12, Es:1 Pl:07 Pt:IZ;3.0;N;09/07/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 469395-A;6;0;6;ALICANTE/ALACANT;9171201YH1497A0019QE;N;CV-VUT0469395-A;128.0;
14;3;3003.0;CL AB EL HAMET, 1, Es:1 Pl:07 Pt:DR;3.0;N;15/02/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 463790-A;6;0;6;ALICANTE/ALACANT;9566406YH1496F0015IR;N;CV-VUT0463790-A;93.0;
14;3;3003.0;CL AB EL HAMET, 3, Es:1 Pl:EN Pt:02;3.0;N;12/03/2025;3.0;0.0;ALACANT/ALICANTE;NEW HOLIDAY CONCEPT IN THE CITY OF THE SUN;6;0;6;ALICANTE/ALACANT;9566404YH1496F0033WH;N;CV-VUT0514894-A;86.0;
14;3;3003.0;CL AB EL HAMET, 4, Es:D Pl:01 Pt:E;1.0;N;30/11/2022;1.0;0.0;ALACANT/ALICANTE;Vivienda 493710-A;2;0;2;ALICANTE/ALACANT;9567207YH1496H0046DZ;N;CV-VUT0493710-A;39.0;
14;3;3003.0;CL AB EL HAMET, 4, Es:D Pl:05 Pt:E;1.0;N;08/01/2019;1.0;0.0;ALACANT/ALICANTE;Vivienda 473026-A;2;0;2;ALICANTE/ALACANT;9567207YH1496H0063QO;N;CV-VUT0473026-A;39.0;
14;3;3003.0;CL AB EL HAMET, 4, Es:I Pl:01 Pt:D;3.0;N;10/03/2022;2.0;1.0;ALACANT/ALICANTE;Vivienda 488968-A;4;1;5;ALICANTE/ALACANT;9567207YH1496H0069UG;N;CV-VUT0488968-A;90.0;
14;3;3003.0;CL ALEMANIA, 12, Es:1 Pl:05 Pt:A;3.0;N;22/05/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 467119-A;6;0;6;ALICANTE/ALACANT;9668407YH1496H0012HL;N;CV-VUT0467119-A;92.0;
14;3;3003.0;CL ALEMANIA, 15, Es:1 Pl:04 Pt:DR;4.0;N;07/12/2017;3.0;1.0;ALACANT/ALICANTE;Vivienda 461114-A;6;1;7;ALICANTE/ALACANT;9569109YH1496H0010PJ;N;CV-VUT0461114-A;111.0;
14;3;3003.0;CL ALEMANIA, 19, Es:1 Pl:01 Pt:DR;4.0;N;01/12/2023;4.0;0.0;ALACANT/ALICANTE;Vivienda 503582-A;8;0;8;ALICANTE/ALACANT;9569107YH1496H0002PS;N;CV-VUT0503582-A;166.0;
14;3;3003.0;CL ALEMANIA, 21, Es:1 Pl:01 Pt:DR;2.0;N;05/10/2023;2.0;0.0;ALACANT/ALICANTE;Vivienda 502163-A;4;0;4;ALICANTE/ALACANT;9569106YH1496H0003WD;N;CV-VUT0502163-A;91.0;
14;3;3003.0;CL ALEMANIA, 7, Es:1 Pl:01 Pt:IZ;5.0;N;31/03/2023;4.0;1.0;ALACANT/ALICANTE;Vivienda 496734-A;8;1;9;ALICANTE/ALACANT;9568607YH1496H0004RF;N;CV-VUT0496734-A;113.0;
14;3;3003.0;CL ARQ MORELL, 1, Pl:EN Pt:B;2.0;N;25/03/2024;1.0;1.0;ALACANT/ALICANTE;Vivienda 506500-A;2;1;3;ALICANTE/ALACANT;9369504YH1496G4002UK;N;CV-VUT0506500-A;63.0;
14;3;3003.0;CL ARQ MORELL, 1, Pl:EN Pt:C;2.0;N;05/12/2018;1.0;1.0;ALACANT/ALICANTE;Stay In Arquitecto;2;1;3;ALICANTE/ALACANT;9369504YH1496G4003IL;N;CV-VUT0472408-A;61.0;www.stayinalicante.com
14;3;3003.0;CL ARQ MORELL, 1, Pl:EN Pt:D;3.0;N;26/07/2022;3.0;0.0;ALACANT/ALICANTE;Vivienda 491579-A;6;0;6;ALICANTE/ALACANT;9369504YH1496G0004JT;N;CV-VUT0491579-A;80.0;
14;3;3003.0;CL ARQ MORELL, 10, Es:1 Pl:01 Pt:D;3.0;N;06/06/2023;3.0;0.0;ALACANT/ALICANTE;Vivienda 498902-A;6;0;6;ALICANTE/ALACANT;9269301YH1496G0123YZ;N;CV-VUT0498902-A;118.0;
14;3;3003.0;CL ARQ MORELL, 10, Es:2 Pl:04 Pt:Q;3.0;N;25/07/2016;3.0;0.0;ALACANT/ALICANTE;Vivienda 449184-A;6;0;6;ALICANTE/ALACANT;9269301YH1496G0183WJ;N;CV-VUT0449184-A;96.0;
14;3;3003.0;CL ARQ MORELL, 11, Es:1 Pl:01 Pt:B;3.0;N;15/04/2021;3.0;0.0;ALACANT/ALICANTE;Vivienda 485653-A;6;0;6;ALICANTE/ALACANT;9369501YH1496G0117EK;N;CV-VUT0485653-A;98.0;
14;3;3003.0;CL ARQ MORELL, 3, Es:1 Pl:01 Pt:03;4.0;N;12/03/2024;4.0;0.0;ALACANT/ALICANTE;Vivienda 506189-A;8;0;8;ALICANTE/ALACANT;9369503YH1496G0049KG;N;CV-VUT0506189-A;167.0;
14;3;3003.0;CL ARQ MORELL, 7, Es:1 Pl:+1 Pt:DR;2.0;N;21/11/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 460020-A;4;0;4;ALICANTE/ALACANT;9369502YH1496G0025FB;N;CV-VUT0460020-A;103.0;
14;3;3003.0;CL ARZOBISPO LOACES, 12, Es:D Pl:02 Pt:V;3.0;N;10/04/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 465286-A;6;0;6;ALICANTE/ALACANT;9568608YH1496H0054WE;N;CV-VUT0465286-A;103.0;
14;3;3003.0;CL ARZOBISPO LOACES, 21, Es:3 Pl:05 Pt:C;2.0;N;18/04/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 454485-A;4;0;4;ALICANTE/ALACANT;9567201YH1496H0062GI;N;CV-VUT0454485-A;137.0;
14;3;3003.0;CL ARZOBISPO LOACES, 9, Es:1 Pl:01 Pt:B;2.0;N;05/10/2024;1.0;1.0;ALACANT/ALICANTE;Vivienda 511948-A;2;1;3;ALICANTE/ALACANT;9667301YH1496H0102KG;N;CV-VUT0511948-A;152.0;
14;3;3003.0;CL CASTELLAR, 3, Es:1 Pl:01 Pt:J;3.0;N;15/05/2023;3.0;0.0;ALACANT/ALICANTE;Vivienda 498043-A;6;0;6;ALICANTE/ALACANT;9269301YH1496G0216TB;N;CV-VUT0498043-A;115.0;
14;3;3003.0;CL CASTELLAR, 6, Es:1 Pl:06 Pt:F;3.0;N;25/06/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 468845-A;6;0;6;ALICANTE/ALACANT;9170101YH1497A0154KY;N;CV-VUT0468845-A;130.0;
14;3;3003.0;CL CHURRUCA, 11, Es:1 Pl:EN Pt:C;4.0;N;21/02/2024;4.0;0.0;ALACANT/ALICANTE;Vivienda 505623-A;8;0;8;ALICANTE/ALACANT;9266504YH1496E0006SS;N;CV-VUT0505623-A;123.0;
14;3;3003.0;CL CHURRUCA, 30, Es:2 Pl:02 Pt:A;3.0;N;04/10/2016;1.0;2.0;ALACANT/ALICANTE;Vivienda 450432-A;2;2;4;ALICANTE/ALACANT;9269801YH1496G0048LF;N;CV-VUT0450432-A;144.0;
14;3;3003.0;CL GENERAL LACY, 1, Es:1 Pl:03 Pt:IZ;2.0;N;29/08/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 458086-A;4;0;4;ALICANTE/ALACANT;9271607YH1497A0011OK;N;CV-VUT0458086-A;98.0;
14;3;3003.0;CL GENERAL O'DONNELL, 20, Es:1 Pl:01 Pt:IZ;2.0;N;26/04/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 466054-A;4;0;4;ALICANTE/ALACANT;9373810YH1497C0055TX;N;CV-VUT0466054-A;93.0;
14;3;3003.0;CL GENERAL O'DONNELL, 5, Es:1 Pl:01 Pt:DR;3.0;N;14/06/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 468428-A;6;0;6;ALICANTE/ALACANT;9371607YH1497A0003LD;N;CV-VUT0468428-A;112.0;
14;3;3003.0;CL ITALIA, 13, Es:1 Pl:01 Pt:DR;3.0;N;04/12/2017;3.0;0.0;ALACANT/ALICANTE;Vivienda 460967-A;6;0;6;ALICANTE/ALACANT;9568604YH1496H0004MF;N;CV-VUT0460967-A;132.0;
14;3;3003.0;CL ITALIA, 13, Es:1 Pl:01 Pt:IZ;3.0;N;31/10/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 471495-A;6;0;6;ALICANTE/ALACANT;9568604YH1496H0005QG;N;CV-VUT0471495-A;132.0;
14;3;3003.0;CL ITALIA, 14, Es:1 Pl:08 Pt:IZ;4.0;N;06/06/2018;3.0;1.0;ALACANT/ALICANTE;Vivienda 467941-A;6;1;7;ALICANTE/ALACANT;9569113YH1496H0021RW;N;CV-VUT0467941-A;97.0;
14;3;3003.0;CL ITALIA, 15, Es:1 Pl:01 Pt:DA;1.0;N;05/07/2024;1.0;0.0;ALACANT/ALICANTE;;2;0;2;ALICANTE/ALACANT;9568603YH1496H0006HH;N;CV-VUT0509977-A;51.0;
14;3;3003.0;CL ITALIA, 20, Es:1 Pl:EN Pt:01;1.0;N;05/08/2015;1.0;0.0;ALACANT/ALICANTE;Vivienda 443930-A;2;0;2;ALICANTE/ALACANT;9367310YH1496G0019GJ;N;CV-VUT0443930-A;575.0;
14;3;3003.0;CL ITALIA, 20, Es:1 Pl:EN Pt:01;1.0;N;05/08/2015;1.0;0.0;ALACANT/ALICANTE;Vivienda 443931-A;2;0;2;ALICANTE/ALACANT;9367310YH1496G0019GJ;N;CV-VUT0443931-A;575.0;
14;3;3003.0;CL ITALIA, 20, Es:1 Pl:EN Pt:01;1.0;N;05/08/2015;1.0;0.0;ALACANT/ALICANTE;Vivienda 443932-A;2;0;2;ALICANTE/ALACANT;9367310YH1496G0019GJ;N;CV-VUT0443932-A;575.0;
14;3;3003.0;CL ITALIA, 20, Es:1 Pl:EN Pt:01;1.0;N;05/08/2015;1.0;0.0;ALACANT/ALICANTE;Vivienda 443933-A;2;0;2;ALICANTE/ALACANT;9367310YH1496G0019GJ;N;CV-VUT0443933-A;575.0;
14;3;3003.0;CL ITALIA, 20, Es:1 Pl:EN Pt:01;1.0;N;05/08/2015;1.0;0.0;ALACANT/ALICANTE;Vivienda 443934-A;2;0;2;ALICANTE/ALACANT;9367310YH1496G0019GJ;N;CV-VUT0443934-A;575.0;
14;3;3003.0;CL ITALIA, 20, Es:1 Pl:EN Pt:01;1.0;N;28/05/2018;1.0;0.0;ALACANT/ALICANTE;Vivienda 467420-A;2;0;2;ALICANTE/ALACANT;9367310YH1496G0019GJ;N;CV-VUT0467420-A;575.0;
14;3;3003.0;CL ITALIA, 20, Es:1 Pl:EN Pt:01;1.0;N;28/05/2018;1.0;0.0;ALACANT/ALICANTE;Vivienda 467421-A;2;0;2;ALICANTE/ALACANT;9367310YH1496G0019GJ;N;CV-VUT0467421-A;575.0;
14;3;3003.0;CL ITALIA, 20, Es:1 Pl:EN Pt:01;1.0;N;28/05/2018;1.0;0.0;ALACANT/ALICANTE;Vivienda 467423-A;2;0;2;ALICANTE/ALACANT;9367310YH1496G0019GJ;N;CV-VUT0467423-A;575.0;
14;3;3003.0;CL ITALIA, 22, Es:1 Pl:01 Pt:IZ;1.0;N;12/11/2018;1.0;0.0;ALACANT/ALICANTE;Vivienda 471793-A;2;0;2;ALICANTE/ALACANT;9367311YH1496G0006FU;N;CV-VUT0471793-A;117.0;
14;3;3003.0;CL ITALIA, 22, Es:1 Pl:03 Pt:DR;3.0;N;18/06/2015;3.0;0.0;ALACANT/ALICANTE;;6;0;6;ALICANTE/ALACANT;9367311YH1496G0009JP;N;CV-VUT0443485-A;117.0;
14;3;3003.0;CL ITALIA, 23, Es:1 Pl:01 Pt:DR;4.0;N;29/01/2024;4.0;0.0;ALACANT/ALICANTE;Vivienda 504853-A;8;0;8;ALICANTE/ALACANT;9467502YH1496G0004RT;N;CV-VUT0504853-A;189.0;
14;3;3003.0;CL ITALIA, 24, Es:1 Pl:05 Pt:C;3.0;N;07/12/2017;3.0;0.0;ALACANT/ALICANTE;Vivienda 461104-A;6;0;6;ALICANTE/ALACANT;9367312YH1496G0020IG;N;CV-VUT0461104-A;83.0;
14;3;3003.0;CL ITALIA, 27, Es:1 Pl:01 Pt:10;2.0;N;05/07/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 469298-A;4;0;4;ALICANTE/ALACANT;9367602YH1496E0147RZ;S;CV-VUT0469298-A;96.0;
14;3;3003.0;CL ITALIA, 8, Es:1 Pl:01 Pt:B;3.0;N;27/12/2016;3.0;0.0;ALACANT/ALICANTE;Vivienda 452070-A;6;0;6;ALICANTE/ALACANT;9569111YH1496H0013RB;N;CV-VUT0452070-A;97.0;
